TransactionID,CustomerID,TransactionDate,TransactionAmount,ProductCategory
T104123,C10625,2025-11-28,320.26,Clothing
T104569,C10701,2026-02-17,279.2,Groceries
T100525,C10071,2026-03-12,30.33,Electronics
T104821,C10747,2026-03-20,48.88,Clothing
T100055,C10014,2025-10-02,26.84,Beauty & Personal Care
T100638,C10091,2026-03-20,35.67,Books
T100302,C10035,2026-01-19,29.29,Clothing
T102766,C10424,2026-04-24,97.72,Books
T101276,C10202,2025-07-01,91.03,Books
T104720,C10729,2026-01-25,298.42,Electronics
T102055,C10313,2025-06-18,86.75,Electronics
T105376,C10822,2025-10-22,437.03,Books
T105145,C10786,2026-05-12,45.04,Electronics
T104432,C10684,2026-03-23,36.72,Groceries
T103644,C10558,2025-11-10,269.79,Groceries
T104143,C10628,2026-05-23,348.74,Groceries
T102878,C10443,2025-06-17,72.0,Books
T104202,C10640,2025-06-08,279.95,Electronics
T105175,C10794,2026-01-29,314.25,Clothing
T102286,C10346,2026-05-28,114.7,Clothing
T102261,C10340,2026-02-06,295.28,Groceries
T105240,C10800,2026-05-01,265.13,Clothing
T102296,C10348,2025-08-07,74.76,Books
T101753,C10271,2026-04-21,50.98,Electronics
T105197,C10796,2025-06-17,72.66,Groceries
T101968,C10301,2026-04-19,304.95,Home & Kitchen
T105700,C10867,2025-06-15,161.12,Beauty & Personal Care
T103117,C10481,2025-10-14,76.09,Clothing
T102393,C10368,2025-09-10,77.23,Groceries
T100523,C10070,2025-07-05,84.36,Electronics
T105524,C10848,2026-02-27,192.72,Home & Kitchen
T103900,C10595,2025-06-25,76.99,Electronics
T106126,C10925,2025-09-05,71.37,Clothing
T104699,C10728,2026-01-05,63.42,Groceries
T105585,C10853,2026-04-05,230.33,Electronics
T106344,C10964,2026-05-18,86.87,Books
T103122,C10481,2026-03-01,94.8,Electronics
T104156,C10633,2026-01-19,88.1,Home & Kitchen
T101969,C10301,2025-11-09,371.38,Groceries
T100671,C10097,2025-10-02,25.57,Home & Kitchen
T104188,C10639,2025-07-18,78.93,Books
T100666,C10097,2026-02-11,52.85,Home & Kitchen
T106353,C10965,2025-10-12,95.32,Home & Kitchen
T101887,C10289,2025-12-17,62.38,Books
T103266,C10499,2025-07-31,78.17,Groceries
T100280,C10033,2026-01-25,300.06,Clothing
T101719,C10266,2025-06-21,160.02,Groceries
T102947,C10457,2025-10-31,9.46,Beauty & Personal Care
T104455,C10689,2025-10-26,37.62,Groceries
T100899,C10138,2025-06-02,78.11,Groceries
T106559,C10998,2025-06-21,273.98,Clothing
T100760,C10110,2026-04-25,48.88,Groceries
T101906,C10293,2026-05-27,66.62,Electronics
T104042,C10613,2025-06-05,162.38,Beauty & Personal Care
T103823,C10583,2025-06-05,96.86,Clothing
T104138,C10628,2025-08-13,377.72,Beauty & Personal Care
T103818,C10582,2026-05-30,95.02,Clothing
T104300,C10654,2025-06-03,39.27,Books
T105569,C10851,2025-12-03,87.54,Clothing
T102593,C10397,2026-05-14,33.14,Clothing
T104164,C10634,2026-03-14,42.17,Groceries
T103031,C10467,2025-10-10,284.27,Electronics
T103579,C10554,2026-01-24,56.88,Home & Kitchen
T102832,C10434,2025-09-07,349.79,Books
T105449,C10836,2026-01-09,86.59,Books
T103472,C10534,2025-06-28,106.04,Groceries
T100137,C10022,2025-08-06,161.43,Groceries
T104892,C10757,2025-11-02,206.68,Electronics
T102180,C10330,2026-03-22,80.82,Electronics
T102128,C10326,2026-01-07,111.42,Beauty & Personal Care
T103177,C10484,2025-07-22,178.99,Groceries
T104854,C10750,2026-02-03,279.41,Home & Kitchen
T104637,C10713,2025-06-30,20.87,Home & Kitchen
T105115,C10780,2025-07-20,58.09,Clothing
T105722,C10867,2025-12-17,124.04,Groceries
T104261,C10647,2026-02-11,213.05,Beauty & Personal Care
T104344,C10664,2025-10-09,47.22,Books
T101331,C10213,2026-03-27,312.08,Books
T102017,C10309,2025-07-16,148.57,Clothing
T104542,C10699,2025-06-28,68.0,Electronics
T102482,C10379,2025-11-17,42.18,Clothing
T101358,C10215,2025-08-09,197.4,Books
T101329,C10213,2025-10-22,281.14,Electronics
T106481,C10985,2026-04-03,39.75,Clothing
T102150,C10328,2026-05-20,256.91,Groceries
T104530,C10696,2026-02-25,209.98,Clothing
T102122,C10325,2025-09-01,335.43,Home & Kitchen
T104673,C10723,2025-11-02,88.03,Books
T103981,C10605,2025-10-27,104.72,Clothing
T101252,C10197,2025-06-07,6.35,Clothing
T103278,C10502,2025-06-23,15.46,Clothing
T103374,C10520,2025-10-19,28.68,Electronics
T102814,C10433,2026-02-03,386.51,Groceries
T104719,C10729,2025-06-09,253.66,Clothing
T101848,C10284,2025-12-15,293.82,Electronics
T104858,C10750,2026-04-19,226.86,Clothing
T103037,C10468,2025-11-02,169.54,Books
T100388,C10049,2026-02-15,342.38,Clothing
T100235,C10028,2025-06-04,308.1,Books
T101077,C10158,2026-01-23,251.42,Books
T101984,C10303,2025-12-13,83.8,Groceries
T104363,C10668,2026-03-18,267.29,Clothing
T103962,C10604,2025-06-03,60.45,Clothing
T100770,C10112,2025-11-11,99.13,Groceries
T102165,C10328,2025-09-22,214.95,Electronics
T104533,C10697,2025-12-28,24.6,Home & Kitchen
T100673,C10099,2026-01-27,24.86,Electronics
T100249,C10030,2025-12-12,108.09,Clothing
T101574,C10248,2025-06-26,246.14,Electronics
T103419,C10525,2025-07-23,81.07,Electronics
T102081,C10320,2026-04-03,23.7,Books
T101823,C10281,2025-09-26,79.47,Electronics
T106080,C10921,2025-09-14,287.9,Clothing
T106289,C10956,2026-01-22,24.67,Home & Kitchen
T104544,C10700,2025-10-27,91.21,Home & Kitchen
T105565,C10851,2026-02-05,112.87,Groceries
T100716,C10106,2025-10-06,74.03,Books
T105856,C10891,2025-11-30,67.8,Clothing
T106133,C10927,2026-03-06,84.06,Electronics
T102048,C10312,2025-06-17,50.49,Clothing
T105264,C10804,2026-03-24,46.37,Groceries
T104178,C10637,2025-11-06,88.47,Electronics
T104809,C10744,2025-09-16,21.46,Clothing
T102724,C10419,2026-01-12,435.16,Clothing
T105937,C10899,2026-02-15,29.04,Electronics
T101460,C10228,2026-02-20,20.65,Beauty & Personal Care
T101668,C10259,2026-05-22,240.2,Groceries
T102756,C10424,2025-10-26,101.15,Electronics
T102000,C10306,2026-01-29,14.71,Home & Kitchen
T104571,C10701,2026-02-01,263.54,Clothing
T104613,C10707,2026-04-23,23.77,Home & Kitchen
T100404,C10051,2026-01-12,246.14,Electronics
T100384,C10049,2026-04-03,256.9,Home & Kitchen
T105898,C10895,2025-07-12,164.91,Clothing
T102152,C10328,2025-11-01,266.75,Electronics
T101633,C10254,2026-01-18,118.86,Electronics
T106020,C10913,2025-06-06,111.21,Clothing
T105580,C10852,2025-09-22,128.71,Home & Kitchen
T104784,C10742,2026-02-27,58.47,Books
T103925,C10600,2025-06-08,93.46,Groceries
T105336,C10814,2026-02-28,101.85,Clothing
T104158,C10633,2026-02-12,70.45,Clothing
T104948,C10766,2026-04-11,75.56,Books
T105358,C10819,2025-11-09,30.84,Clothing
T100223,C10028,2025-09-29,195.77,Clothing
T102193,C10333,2026-03-03,81.68,Clothing
T103136,C10482,2025-10-02,338.8,Clothing
T104469,C10691,2025-10-27,179.56,Beauty & Personal Care
T101824,C10281,2026-04-26,91.75,Clothing
T106036,C10915,2025-11-13,44.27,Clothing
T105124,C10782,2025-12-21,36.76,Books
T104972,C10768,2025-08-04,220.63,Groceries
T100797,C10120,2026-01-29,93.69,Home & Kitchen
T102871,C10440,2025-07-05,39.43,Home & Kitchen
T100009,C10003,2025-09-19,35.39,Books
T101944,C10298,2026-02-17,285.89,Clothing
T101838,C10283,2026-05-05,90.02,Beauty & Personal Care
T104804,C10743,2026-02-08,171.08,Clothing
T100255,C10031,2025-09-11,259.32,Beauty & Personal Care
T105713,C10867,2025-08-01,182.29,Beauty & Personal Care
T104485,C10691,2025-11-30,80.45,Home & Kitchen
T106137,C10927,2025-11-25,74.97,Clothing
T101581,C10248,2025-08-27,280.25,Clothing
T102956,C10458,2025-08-02,377.0,Groceries
T100924,C10140,2025-06-18,320.23,Clothing
T105814,C10882,2025-06-19,35.69,Home & Kitchen
T102508,C10383,2026-02-28,251.59,Clothing
T105024,C10772,2026-03-06,87.52,Clothing
T105320,C10813,2025-07-08,100.75,Electronics
T103775,C10576,2025-11-18,215.51,Beauty & Personal Care
T104835,C10749,2025-06-20,34.38,Clothing
T104136,C10628,2025-12-02,330.36,Beauty & Personal Care
T104964,C10767,2025-10-19,40.75,Clothing
T102779,C10429,2025-08-01,94.87,Clothing
T100539,C10074,2025-11-06,89.78,Books
T102745,C10422,2025-07-13,273.99,Home & Kitchen
T105905,C10895,2025-10-17,143.63,Groceries
T105999,C10910,2025-10-06,86.56,Home & Kitchen
T105467,C10839,2025-10-14,100.93,Groceries
T101145,C10175,2025-06-17,68.1,Clothing
T105127,C10783,2025-12-14,79.78,Groceries
T104468,C10691,2026-03-18,165.56,Groceries
T100667,C10097,2025-06-09,79.23,Groceries
T103019,C10467,2025-09-05,344.77,Clothing
T100357,C10046,2026-01-27,76.81,Clothing
T105063,C10776,2026-03-27,79.65,Clothing
T102831,C10434,2026-02-26,225.42,Clothing
T102783,C10429,2026-01-23,72.05,Beauty & Personal Care
T101353,C10214,2025-08-15,93.91,Home & Kitchen
T105131,C10783,2026-01-02,92.65,Electronics
T100470,C10060,2026-04-09,330.03,Clothing
T102703,C10419,2025-09-27,388.21,Beauty & Personal Care
T103330,C10514,2025-10-07,329.77,Beauty & Personal Care
T103637,C10558,2025-08-10,328.84,Clothing
T101396,C10217,2026-04-11,31.0,Beauty & Personal Care
T103584,C10554,2025-08-27,73.94,Beauty & Personal Care
T106460,C10982,2026-03-30,42.28,Clothing
T105262,C10803,2026-02-17,80.4,Groceries
T105645,C10858,2026-04-18,18.72,Home & Kitchen
T103376,C10520,2026-05-21,49.72,Groceries
T101256,C10198,2026-01-01,50.97,Clothing
T103512,C10539,2025-12-24,47.05,Books
T105651,C10859,2025-11-30,306.04,Electronics
T105778,C10877,2026-03-02,90.22,Clothing
T101250,C10196,2025-10-09,27.69,Groceries
T105795,C10881,2025-08-18,221.21,Books
T105348,C10817,2025-09-16,8.09,Home & Kitchen
T106319,C10963,2026-01-22,193.29,Groceries
T104298,C10654,2025-10-14,36.46,Clothing
T103284,C10503,2026-05-08,76.65,Clothing
T102933,C10453,2025-08-15,120.41,Clothing
T104175,C10637,2026-03-17,68.64,Electronics
T105268,C10805,2025-11-16,12.58,Groceries
T104910,C10758,2026-01-06,23.71,Electronics
T101852,C10284,2025-08-30,185.67,Home & Kitchen
T106148,C10932,2026-02-12,34.03,Home & Kitchen
T106402,C10972,2025-11-01,291.13,Clothing
T102105,C10325,2025-12-30,418.53,Beauty & Personal Care
T100133,C10021,2026-04-21,35.51,Beauty & Personal Care
T105236,C10800,2025-08-25,200.34,Home & Kitchen
T105029,C10773,2025-12-05,42.24,Home & Kitchen
T100928,C10140,2025-09-28,338.76,Home & Kitchen
T100823,C10124,2026-01-22,43.13,Books
T105968,C10904,2025-11-10,82.89,Clothing
T101531,C10236,2025-06-30,161.3,Electronics
T101214,C10189,2025-12-18,92.31,Clothing
T100504,C10065,2025-07-03,12.22,Home & Kitchen
T104285,C10651,2025-06-09,37.08,Groceries
T101996,C10305,2025-08-04,27.29,Groceries
T103072,C10471,2026-05-15,180.23,Books
T101958,C10300,2025-09-16,84.78,Clothing
T101384,C10216,2025-12-29,61.82,Home & Kitchen
T100894,C10136,2025-09-14,47.55,Groceries
T104924,C10762,2025-07-01,88.12,Groceries
T100455,C10058,2025-10-18,235.7,Beauty & Personal Care
T105779,C10878,2025-08-01,66.98,Clothing
T106088,C10922,2025-11-06,84.63,Electronics
T103709,C10566,2025-12-28,281.85,Groceries
T106063,C10920,2026-03-26,86.97,Home & Kitchen
T104849,C10750,2026-04-09,244.3,Clothing
T104748,C10732,2025-12-09,20.71,Home & Kitchen
T104268,C10647,2025-07-20,171.33,Electronics
T103522,C10543,2026-05-04,25.17,Beauty & Personal Care
T104134,C10626,2025-09-29,71.33,Clothing
T103602,C10557,2025-07-20,418.39,Groceries
T100713,C10106,2025-07-10,78.31,Home & Kitchen
T104186,C10639,2025-08-17,120.42,Groceries
T102214,C10336,2025-11-04,322.05,Clothing
T105301,C10810,2025-09-12,234.99,Clothing
T102923,C10449,2026-03-18,66.28,Beauty & Personal Care
T101810,C10279,2026-01-19,28.12,Beauty & Personal Care
T103486,C10536,2025-09-12,287.49,Home & Kitchen
T103141,C10482,2025-06-12,184.86,Electronics
T101827,C10283,2026-02-01,111.68,Clothing
T101155,C10177,2025-10-28,49.42,Clothing
T101324,C10213,2026-02-04,254.36,Clothing
T104312,C10658,2026-04-18,87.68,Books
T100510,C10066,2026-02-01,81.18,Beauty & Personal Care
T101680,C10260,2025-07-02,46.52,Groceries
T100499,C10063,2025-08-14,31.75,Books
T105957,C10903,2026-02-01,100.92,Clothing
T101856,C10285,2025-06-01,41.74,Beauty & Personal Care
T101388,C10216,2026-03-23,51.16,Groceries
T105615,C10854,2025-07-17,57.81,Groceries
T103719,C10568,2025-08-08,54.22,Electronics
T102386,C10366,2026-04-10,31.07,Beauty & Personal Care
T105541,C10849,2025-07-05,299.83,Electronics
T103236,C10495,2025-10-02,111.64,Beauty & Personal Care
T101540,C10238,2026-04-17,35.16,Groceries
T101217,C10189,2025-07-28,100.92,Clothing
T102681,C10412,2025-12-05,77.32,Home & Kitchen
T102993,C10463,2025-11-08,37.67,Home & Kitchen
T105512,C10847,2025-08-04,105.88,Electronics
T101191,C10182,2026-05-25,82.92,Groceries
T105772,C10877,2025-09-23,100.24,Electronics
T105293,C10810,2025-07-04,204.71,Clothing
T101542,C10239,2026-03-29,32.67,Clothing
T103301,C10504,2025-06-10,69.59,Clothing
T103324,C10513,2025-08-26,84.83,Groceries
T102539,C10387,2026-05-21,90.21,Books
T100953,C10144,2026-04-05,126.54,Electronics
T104846,C10750,2025-07-16,111.42,Books
T104330,C10661,2025-08-12,106.44,Clothing
T100732,C10107,2025-12-03,203.71,Home & Kitchen
T106574,C10998,2026-05-02,211.82,Clothing
T101156,C10177,2025-10-15,40.93,Books
T106087,C10921,2026-03-18,133.08,Beauty & Personal Care
T103294,C10504,2025-07-14,65.56,Electronics
T102982,C10462,2025-12-29,108.35,Books
T105305,C10810,2026-03-11,304.73,Books
T105161,C10793,2025-08-15,15.81,Groceries
T102156,C10328,2026-01-09,246.94,Clothing
T101062,C10158,2025-11-16,330.26,Clothing
T102616,C10402,2026-03-04,76.62,Home & Kitchen
T101167,C10179,2025-07-18,66.99,Clothing
T103222,C10493,2026-02-26,74.25,Groceries
T103636,C10558,2026-04-14,293.38,Electronics
T105588,C10853,2025-10-01,325.83,Clothing
T102938,C10453,2025-10-25,81.49,Groceries
T104491,C10691,2025-10-19,112.31,Beauty & Personal Care
T103140,C10482,2025-08-15,333.56,Home & Kitchen
T104980,C10768,2026-04-11,211.15,Electronics
T100143,C10022,2026-03-07,186.77,Electronics
T106519,C10991,2026-05-10,20.38,Home & Kitchen
T103577,C10554,2025-10-07,63.3,Electronics
T104946,C10766,2025-08-12,70.25,Clothing
T102782,C10429,2025-06-30,69.63,Electronics
T100717,C10106,2025-06-14,74.58,Groceries
T101819,C10281,2025-11-24,74.41,Home & Kitchen
T102502,C10383,2026-03-23,302.58,Groceries
T104360,C10668,2025-10-18,222.89,Beauty & Personal Care
T104171,C10636,2025-07-25,32.29,Electronics
T100395,C10051,2025-12-28,245.18,Electronics
T105731,C10870,2026-04-26,37.92,Clothing
T106357,C10965,2025-09-09,61.13,Beauty & Personal Care
T104492,C10691,2026-05-14,130.72,Home & Kitchen
T101365,C10215,2025-08-29,263.42,Clothing
T105985,C10907,2025-11-21,55.57,Groceries
T100595,C10081,2026-01-23,25.72,Home & Kitchen
T103952,C10602,2025-06-05,363.35,Electronics
T105392,C10823,2026-05-25,85.99,Groceries
T105917,C10897,2025-08-18,73.59,Home & Kitchen
T104968,C10768,2026-05-04,256.33,Clothing
T102914,C10448,2026-04-11,76.28,Clothing
T102326,C10353,2026-05-28,62.64,Clothing
T105644,C10858,2026-02-21,31.24,Home & Kitchen
T103766,C10576,2025-07-25,143.16,Clothing
T103440,C10531,2025-06-02,208.96,Groceries
T103851,C10587,2026-02-27,76.92,Home & Kitchen
T104132,C10626,2026-05-22,89.05,Beauty & Personal Care
T106025,C10914,2025-12-13,56.47,Home & Kitchen
T102143,C10328,2025-12-05,277.9,Beauty & Personal Care
T106060,C10920,2025-12-30,51.9,Home & Kitchen
T105073,C10777,2025-09-04,207.31,Home & Kitchen
T101571,C10248,2025-07-22,160.1,Books
T104079,C10617,2025-08-30,238.95,Beauty & Personal Care
T101122,C10168,2026-05-11,80.7,Groceries
T102786,C10429,2026-01-01,76.13,Groceries
T102967,C10458,2026-01-03,301.87,Home & Kitchen
T102504,C10383,2025-10-14,264.89,Groceries
T103465,C10532,2026-04-16,36.55,Beauty & Personal Care
T100675,C10100,2025-07-05,18.72,Clothing
T102808,C10433,2025-07-31,340.65,Clothing
T103348,C10515,2025-06-03,37.79,Books
T100728,C10107,2026-03-05,156.31,Clothing
T100412,C10052,2025-11-10,32.9,Groceries
T103146,C10482,2025-09-12,255.84,Clothing
T101516,C10235,2025-11-05,129.52,Clothing
T105745,C10872,2025-12-15,73.86,Electronics
T100825,C10125,2026-05-21,42.54,Clothing
T103267,C10499,2026-01-20,85.67,Home & Kitchen
T103974,C10605,2025-07-26,85.45,Groceries
T100616,C10086,2026-05-02,70.25,Groceries
T100114,C10017,2025-07-12,326.42,Clothing
T100417,C10054,2026-01-14,248.24,Electronics
T103069,C10471,2025-07-10,204.75,Clothing
T101625,C10253,2025-06-01,37.11,Beauty & Personal Care
T106516,C10990,2025-11-18,100.46,Groceries
T104185,C10639,2025-06-20,90.57,Clothing
T102896,C10445,2025-11-26,55.75,Beauty & Personal Care
T106136,C10927,2025-11-12,99.89,Groceries
T102082,C10321,2026-01-17,60.21,Clothing
T100753,C10110,2025-07-18,73.31,Home & Kitchen
T102546,C10388,2025-08-31,13.45,Groceries
T103969,C10604,2025-10-15,79.07,Electronics
T103373,C10520,2026-02-23,81.03,Groceries
T105726,C10868,2025-12-24,32.77,Electronics
T104107,C10622,2026-04-12,99.86,Clothing
T102444,C10375,2025-12-01,271.23,Electronics
T104380,C10670,2026-04-08,31.6,Books
T101066,C10158,2026-04-05,208.09,Books
T103913,C10598,2025-09-26,63.66,Clothing
T105287,C10810,2026-02-12,318.79,Clothing
T105536,C10849,2025-08-09,163.55,Groceries
T105387,C10823,2026-03-07,61.76,Groceries
T105732,C10870,2025-11-12,42.82,Electronics
T103498,C10536,2026-02-10,201.83,Clothing
T102738,C10422,2025-07-30,366.53,Clothing
T105052,C10775,2026-05-28,58.33,Clothing
T104000,C10608,2025-10-16,25.06,Clothing
T101568,C10248,2026-03-21,144.69,Groceries
T102427,C10374,2025-07-17,68.71,Clothing
T103746,C10573,2026-04-13,39.45,Groceries
T106091,C10922,2025-12-16,82.07,Groceries
T101687,C10262,2026-05-17,97.56,Clothing
T100851,C10129,2025-07-16,66.08,Groceries
T103546,C10549,2026-05-07,42.97,Home & Kitchen
T100895,C10136,2026-02-06,43.88,Electronics
T104592,C10704,2025-12-19,79.12,Electronics
T105878,C10893,2026-01-16,262.71,Beauty & Personal Care
T100335,C10041,2026-05-28,21.21,Clothing
T102839,C10435,2025-11-29,88.03,Books
T103087,C10475,2025-12-24,91.59,Clothing
T104611,C10706,2025-12-09,26.03,Groceries
T101348,C10214,2026-02-25,62.02,Home & Kitchen
T101015,C10152,2026-03-06,260.24,Home & Kitchen
T102816,C10433,2025-06-17,318.98,Groceries
T101631,C10254,2026-04-14,90.71,Home & Kitchen
T102489,C10380,2026-04-16,24.89,Electronics
T103730,C10571,2025-06-04,367.89,Groceries
T103251,C10497,2026-03-26,74.14,Electronics
T106085,C10921,2025-12-02,193.82,Home & Kitchen
T105877,C10893,2026-03-27,322.62,Home & Kitchen
T105881,C10893,2025-11-21,373.2,Books
T102070,C10317,2026-04-17,86.76,Electronics
T104452,C10688,2025-07-22,98.36,Clothing
T106421,C10974,2026-02-01,13.23,Electronics
T105408,C10827,2026-02-18,94.33,Beauty & Personal Care
T101635,C10255,2025-12-09,29.41,Groceries
T104646,C10715,2026-05-26,43.25,Beauty & Personal Care
T102479,C10377,2025-07-10,67.18,Groceries
T102265,C10341,2026-03-20,42.57,Home & Kitchen
T102959,C10458,2025-09-29,275.07,Books
T105323,C10813,2026-03-05,100.56,Home & Kitchen
T106214,C10944,2025-07-25,37.83,Clothing
T103059,C10471,2026-02-08,150.33,Electronics
T105053,C10775,2025-10-21,49.13,Electronics
T105869,C10892,2026-05-20,69.11,Beauty & Personal Care
T102141,C10328,2025-06-20,268.25,Home & Kitchen
T105104,C10778,2026-01-21,113.09,Clothing
T103118,C10481,2025-09-04,103.16,Clothing
T105188,C10795,2026-05-31,256.01,Groceries
T106206,C10943,2026-02-08,177.86,Clothing
T104045,C10613,2025-10-11,222.42,Clothing
T103356,C10516,2025-12-01,84.53,Clothing
T102744,C10422,2025-10-21,162.34,Electronics
T105092,C10777,2025-11-01,215.49,Electronics
T103506,C10536,2025-07-21,227.13,Electronics
T101679,C10260,2026-05-16,42.35,Clothing
T104249,C10645,2025-10-11,278.77,Electronics
T103147,C10482,2025-12-18,255.62,Electronics
T102294,C10348,2026-01-15,56.03,Clothing
T100580,C10079,2026-04-21,329.18,Electronics
T101470,C10229,2026-02-14,76.09,Clothing
T104799,C10743,2025-12-07,221.18,Groceries
T104070,C10616,2026-04-19,204.42,Beauty & Personal Care
T105308,C10811,2025-10-10,206.91,Groceries
T103343,C10514,2026-05-29,345.58,Home & Kitchen
T104992,C10770,2026-01-10,289.42,Home & Kitchen
T104583,C10702,2026-01-26,96.59,Beauty & Personal Care
T103672,C10563,2025-08-18,174.62,Home & Kitchen
T100559,C10076,2025-11-02,60.08,Books
T105237,C10800,2026-01-28,330.36,Groceries
T105215,C10798,2025-11-28,203.64,Groceries
T102849,C10435,2025-11-07,82.32,Groceries
T100512,C10068,2025-10-19,15.78,Groceries
T104729,C10729,2026-02-09,249.03,Electronics
T101081,C10158,2025-12-27,255.36,Groceries
T101664,C10259,2026-05-18,263.02,Clothing
T101012,C10151,2025-06-22,52.22,Clothing
T101931,C10298,2025-10-02,279.64,Beauty & Personal Care
T101150,C10175,2026-03-29,52.99,Groceries
T102838,C10435,2025-07-25,123.69,Electronics
T105949,C10902,2025-07-03,59.41,Home & Kitchen
T100116,C10018,2025-11-08,20.95,Clothing
T100740,C10108,2025-12-27,40.94,Beauty & Personal Care
T106317,C10963,2025-08-03,172.15,Electronics
T106070,C10921,2025-08-21,239.3,Beauty & Personal Care
T105177,C10795,2026-05-10,209.25,Electronics
T103675,C10563,2025-10-24,235.41,Clothing
T105906,C10895,2025-11-19,154.22,Clothing
